BlockType,BlockType_v2,CondsFile,ImageFile,KeySymbol,TargetSymbol,CorrResp_numV1,CorrResp,CorrResp_numV2,CorrRespV2,NumberPosition,fixtime,SetNum,SetType,dsst_run.thisRepN,dsst_run.thisTrialN,dsst_run.thisN,dsst_run.thisIndex,dsst_block.thisRepN,dsst_block.thisTrialN,dsst_block.thisN,dsst_block.thisIndex,dsst_trial.thisRepN,dsst_trial.thisTrialN,dsst_trial.thisN,dsst_trial.thisIndex,thisRow.t,notes,welcome.started,WelcomeInst.started,Welcome_Resp.started,welcome.stopped,Welcome_Resp.keys,Welcome_Resp.rt,Welcome_Resp.duration,parId,Inst_1.started,text_inst_1.started,text_inst_1_resp.started,Inst_1.stopped,text_inst_1_resp.keys,text_inst_1_resp.rt,text_inst_1_resp.duration,Inst_2.started,text_inst_2.started,text_inst_2_resp.started,Inst_2.stopped,text_inst_2_resp.keys,text_inst_2_resp.rt,text_inst_2_resp.duration,Wait_trigger.started,text_wait.started,ready.started,Wait_trigger.stopped,ready.keys,ready.rt,ready.duration,Wait_2.started,text_wait_2.started,scanner_trigger.started,Wait_2.stopped,scanner_trigger.keys,scanner_trigger.rt,scanner_trigger.duration,Inst_block.started,Img_dsst_block.started,Img_dsst_block_resp.started,Inst_block.stopped,Img_dsst_block_resp.keys,Img_dsst_block_resp.rt,Img_dsst_block_resp.duration,block_start_time,fix.started,fixation.started,fixation.stopped,fix.stopped,Trial_dsst.started,img_dsst_trial.started,key_dsst_resp.started,stimulus_start_time,Trial_dsst.stopped,key_dsst_resp.keys,key_dsst_resp.corr,key_dsst_resp.rt,key_dsst_resp.duration,stimulus_end_time,block_end.started,block_end_time,block_end.stopped,Wait_3.started,text_wait3.started,run_key_resp.started,Wait_3.stopped,run_key_resp.keys,run_key_resp.rt,run_key_resp.duration,end.started,End.started,End.stopped,end.stopped,participantId,session,date,expName,psychopyVersion,expStart,
images/Inst_cond9.jpeg,images/Inst_cond9_v2.jpeg,set9run2trials.xlsx,images/Slide141.jpeg,⋋,⟔,num_5,2,num_8,1,6,1.49241791035878,9,,1,0,1,0,0,3,3,3,0,2,2,7,400.98905027599994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.9808364139999,400.98905027599994,402.84262538500025,402.48209071100064,402.4821413260006,402.84262538500025,402.84262538500025,165.5626012570001,405.0193826089999,num_8,1,2.1739077880001787,None,167.73866125699988,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond9.jpeg,images/Inst_cond9_v2.jpeg,set9run2trials.xlsx,images/Slide139.jpeg,⦡,⧃,num_5,2,num_8,1,5,1.544027257322295,9,,1,0,1,0,0,3,3,3,0,3,3,5,405.0271358030004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.01993734200005,405.0271358030004,406.5991902430005,406.5637805140004,406.56381530199997,406.5991902430005,406.5991902430005,169.3190562740001,408.3626644420001,num_8,1,1.7532305839995388,None,171.0821027840002,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond9.jpeg,images/Inst_cond9_v2.jpeg,set9run2trials.xlsx,images/Slide135.jpeg,⩀,⪧,num_5,2,num_8,1,1,1.1917517641675741,9,,1,0,1,0,0,3,3,3,0,4,4,1,408.3752830150006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.3634374070007,408.3752830150006,409.88776547199996,409.5533158870003,409.5533321390003,409.88776547199996,409.88776547199996,172.6078662659993,411.5636061190007,num_8,1,1.6726959159996113,None,174.2830513129993,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond9.jpeg,images/Inst_cond9_v2.jpeg,set9run2trials.xlsx,images/Slide138.jpeg,⫶,⫶,num_8,1,num_5,2,4,1.631950851710768,9,,1,0,1,0,0,3,3,3,0,5,5,4,411.5748422410006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.56438693400014,411.5748422410006,413.22044604800067,413.19255831100054,413.1925839989999,413.22044604800067,413.22044604800067,175.94011689199942,414.87569794699994,num_5,1,1.643992962000084,None,177.59510617599972,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond9.jpeg,images/Inst_cond9_v2.jpeg,set9run2trials.xlsx,images/Slide137.jpeg,⋊,⊢,num_5,2,num_8,1,3,1.2274328934181722,9,,1,0,1,0,0,3,3,3,0,6,6,3,414.8846507799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.87642835299994,414.8846507799999,416.1295696950001,416.09872610300044,416.0987549020001,416.1295696950001,416.1295696950001,178.8493837269998,417.79615691600065,num_8,1,1.6549235849997785,None,180.51566155899945,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond9.jpeg,images/Inst_cond9_v2.jpeg,set9run2trials.xlsx,images/Slide143.jpeg,⧔,⦵,num_5,2,num_8,1,8,1.435202100591684,9,,1,0,1,0,0,3,3,3,0,7,7,9,417.80605196500073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.7970354710005,417.80605196500073,419.59355837600015,419.2264863800001,419.2265212270004,419.59355837600015,419.59355837600015,182.3132307549995,421.4114920740003,num_8,1,1.8068827650004096,None,184.13088543699996,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond9.jpeg,images/Inst_cond9_v2.jpeg,set9run2trials.xlsx,images/Slide145.jpeg,≁,≁,num_8,1,num_5,2,9,1.2102096826687045,9,,1,0,1,0,0,3,3,3,0,8,8,11,421.4218129910005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.4121601780007,421.4218129910005,422.66466008800035,422.62398784800007,422.6240227650005,422.66466008800035,422.66466008800035,185.38458988999992,424.1730456060004,num_5,1,1.495795095000176,None,186.8924665479999,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond9.jpeg,images/Inst_cond9_v2.jpeg,set9run2trials.xlsx,images/Slide136.jpeg,⋾,⋾,num_8,1,num_5,2,2,1.5123372737915468,9,,1,0,1,0,0,3,3,3,0,9,9,2,424.18103969799995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.1737836709999,424.18103969799995,426.07783322700016,425.69229381700006,425.692344434,426.07783322700016,426.07783322700016,188.7976003670001,428.60536133500045,num_5,1,2.5226883010000165,None,191.32470807199934,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond9.jpeg,images/Inst_cond9_v2.jpeg,set9run2trials.xlsx,images/Slide142.jpeg,⟡,⟡,num_8,1,num_5,2,7,1.4814226414238802,9,,1,0,1,0,0,3,3,3,0,10,10,8,428.616045062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.6062717730001,428.616045062,430.4112366260006,430.08866868899986,430.08870418400056,430.4112366260006,430.4112366260006,193.13097466699946,431.8986046350001,num_5,1,1.4772517030005474,None,194.61803549500019,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond9.jpeg,images/Inst_cond9_v2.jpeg,set9run2trials.xlsx,images/Slide134.jpeg,∔,∔,num_8,1,num_5,2,1,0.7873568553658936,9,,1,0,1,0,0,3,3,3,0,11,11,0,431.90828092799984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.89934742400055,431.90828092799984,432.714912722,432.68685926800026,432.6868918520004,432.714912722,432.714912722,195.43453865999982,434.12419393000073,num_5,1,1.3975850299993908,None,196.8435081789994,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond9.jpeg,images/Inst_cond9_v2.jpeg,set9run2trials.xlsx,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.1246728010001,196.84362195999984,434.12513211199985,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.12521105500036,434.1350072089999,436.1383537800002,440.1051491980006,space,3.96486676800032,None,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide162.jpeg,⋺,⩒,num_8,2,,1,4,1.3773864291138644,3,,2,0,2,0,0,0,0,2,0,0,0,1,446.5913132700007,,,,,,,,,,,,,,,,,,,,,,,,440.1056066760002,440.11791776800055,440.11791776800055,441.88557218000005,space,1.7559495189998415,None,441.8858683360004,441.89217416200063,441.89217416200063,443.08533988599993,['num_divide'],[1.180310212999757],[None],443.65126262600006,443.6762706210002,443.6762706210002,446.0530949260001,2,2.372542109999813,None,2.968158546000268,446.5843064520004,446.5913132700007,448.4921749770001,447.95335375300056,447.95338886100035,448.4921749770001,448.4921749770001,5.407702458999665,450.88588603900007,num_8,0,2.388342590999855,None,7.801316451000275,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide166.jpeg,⫧,⧢,num_8,2,,1,5,1.0710190438292688,3,,2,0,2,0,0,0,0,2,0,1,1,5,450.8978723700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.88697338100064,450.8978723700002,452.00769308100007,451.96865968600014,451.96869518600033,452.00769308100007,452.00769308100007,8.923521890000302,453.50098839100065,num_8,0,1.4887638379996133,None,10.416008041999703,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide165.jpeg,⦛,⟐,num_8,2,,1,5,1.000375211603569,3,,2,0,2,0,0,0,0,2,0,2,2,4,453.5130318850006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.5016470690007,453.5130318850006,455.03245514300033,454.5006475500004,454.50068271500004,455.03245514300033,455.03245514300033,11.947697966000305,456.88384402500014,num_8,0,1.8480116219998308,None,13.798820987,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide171.jpeg,⫍,⫍,num_5,1,,2,6,1.0051795275047661,3,,2,0,2,0,0,0,0,2,0,3,3,10,456.8957631829999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.88444359799996,456.8957631829999,457.9262240480002,457.89726319700003,457.8972883760007,457.9262240480002,457.9262240480002,14.841606525000316,459.364359831,num_5,1,1.4262289640000745,None,16.279454344000442,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide169.jpeg,⦟,⦢,num_8,2,,1,6,1.4800773423991933,3,,2,0,2,0,0,0,0,2,0,4,4,8,459.37319538000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.3650809230003,459.37319538000065,460.8828841000004,460.846582741,460.846610863,460.8828841000004,460.8828841000004,17.79860929500046,462.49964977000036,num_8,0,1.6135187560003033,None,19.41481375500007,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide167.jpeg,⧮,⧮,num_5,1,,2,5,1.2134839294357347,3,,2,0,2,0,0,0,0,2,0,5,5,6,462.52811716199994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.50055942400013,462.52811716199994,463.7728012610005,463.7326202860004,463.73267287399995,463.7728012610005,463.7728012610005,20.688436847000048,465.299565108,num_5,1,1.515744117000395,None,22.214630120999573,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide163.jpeg,⩙,⩙,num_5,1,,2,4,1.5258487668575254,3,,2,0,2,0,0,0,0,2,0,6,6,2,465.31044612700043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.3002384750007,465.31044612700043,466.8699331990001,466.83037061899995,466.8304055670005,466.8699331990001,466.8699331990001,23.785849429000336,468.2454717240007,num_5,1,1.3624896549999903,None,25.160577268000452,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide170.jpeg,⦦,⦤,num_8,2,,1,6,0.7009361945382734,3,,2,0,2,0,0,0,0,2,0,7,7,9,468.2543920200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.2462070190004,468.2543920200005,469.35501279600066,468.94727148699985,468.94730619500024,469.35501279600066,469.35501279600066,26.270405127999766,471.7321248389999,num_8,0,2.365674296999714,None,28.64724689400009,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide161.jpeg,⋳,⋳,num_5,1,,2,4,1.4063177363963222,3,,2,0,2,0,0,0,0,2,0,8,8,0,471.7417156870006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.7328541780007,471.7417156870006,473.62042111700066,473.1331959449999,473.13324100000045,473.62042111700066,473.62042111700066,30.535960596999757,475.1791216470001,num_5,1,1.5560396740002034,None,32.0940973529996,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide172.jpeg,⦛,⦛,num_5,1,,2,6,1.261012133472347,3,,2,0,2,0,0,0,0,2,0,9,9,11,475.1907928589999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.179701817,475.1907928589999,476.85611872700065,476.44223706899993,476.44225897700017,476.85611872700065,476.85611872700065,33.77187518899973,479.2188574560005,num_5,1,2.3524522569996407,None,36.133861706999596,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide164.jpeg,⟡,⫞,num_8,2,,1,4,1.6436514001889933,3,,2,0,2,0,0,0,0,2,0,10,10,3,479.2279033049999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2194398370002,479.2279033049999,481.26740713800064,480.85800339100024,480.8580318630002,481.26740713800064,481.26740713800064,38.18292416999975,483.42783736100046,num_8,0,2.149030059999859,None,40.34297924099974,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,images/Slide168.jpeg,⦆,⦆,num_5,1,,2,5,1.6428629566245052,3,,2,0,2,0,0,0,0,2,0,11,11,7,483.4381443510001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.4285906240002,483.4381443510001,485.5014628879999,485.073432356,485.0734678050003,485.5014628879999,485.5014628879999,42.41695160299969,487.24709410500054,num_5,1,1.7389990900001067,None,44.16221792499982,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run3trials.xlsx,,,,,,,,,,,,2,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.24769472800017,44.16235266199965,487.2483346120007,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide320.jpeg,⋓,⋓,num_5,f,num_5,j,4,1.4965933582112578,1,r,2,0,2,0,0,1,1,0,0,0,0,7,493.2973084760006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.24874847000046,487.2769940010003,487.75482673700026,492.79417998900044,2,5.033303971999885,None,49.70908256199982,493.290903737,493.2973084760006,494.8244850020001,494.78718091800056,494.78722732200004,494.8244850020001,494.8244850020001,51.74015120100012,497.0041389329999,num_5,1,2.1679729620000217,None,53.919463694000115,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide325.jpeg,≕,⊘,num_8,j,num_8,f,8,1.5495657761879342,1,r,2,0,2,0,0,1,1,0,0,1,1,12,497.0132537140007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.0051192430001,497.0132537140007,498.59194672100057,498.5533908840007,498.55342754400044,498.59194672100057,498.59194672100057,55.50787329600007,500.49216707600044,num_8,1,1.8965091070003837,None,57.40723143899959,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide327.jpeg,≏,≢,num_8,j,num_8,f,9,1.0833757578344474,1,r,2,0,2,0,0,1,1,0,0,2,2,14,500.50443262299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.4928377820006,500.50443262299996,502.10358679300043,501.5882286570004,501.58826367800066,502.10358679300043,502.10358679300043,59.01888102900011,504.2355133990004,num_8,1,2.120875982999678,None,61.150587770999664,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide326.jpeg,⊑,⊑,num_5,f,num_5,j,8,1.6796409962019356,1,r,2,0,2,0,0,1,1,0,0,3,3,13,504.24445495800046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.236271969,504.24445495800046,505.9590086140006,505.91986607299987,505.91990186300063,505.9590086140006,505.9590086140006,62.8749585380001,507.68776322600024,num_5,1,1.721453332999772,None,64.60284613000022,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide324.jpeg,⊥,⊥,num_5,f,num_5,j,7,1.238474222026432,1,r,2,0,2,0,0,1,1,0,0,4,4,11,507.699032818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.68858445000023,507.699032818,509.3565675489999,508.9365387120006,508.93657445400004,509.3565675489999,509.3565675489999,66.27199612500044,510.5943584550005,num_5,1,1.2198214849995566,None,67.50945622499967,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide318.jpeg,⨬,⨬,num_5,f,num_5,j,3,0.8044875983719265,1,r,2,0,2,0,0,1,1,0,0,5,5,5,510.60426974800066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.5950777220005,510.60426974800066,511.4412959730007,511.40291442800026,511.4029487930002,511.4412959730007,511.4412959730007,68.35708771600002,512.7883629670005,num_5,1,1.3354210570005307,None,69.70346226099991,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide352.jpeg,⊪,⊪,num_5,f,num_5,j,5,1.4057896637735696,1,r,2,0,2,0,0,1,1,0,0,6,6,17,512.8142904229999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.7890989130001,512.8142904229999,514.7388605790002,514.218584921,514.2186364960007,514.7388605790002,514.7388605790002,71.65440610499991,516.36596078,num_5,1,1.6135533380002016,None,73.28107270599958,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide319.jpeg,⨢,⋊,num_8,j,num_8,f,4,1.1259172101473174,1,r,2,0,2,0,0,1,1,0,0,7,7,6,516.3744432080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.3666909910007,516.3744432080002,517.527160957,517.488354872,517.4883894250006,517.527160957,517.527160957,74.44293742900027,519.4907534560007,num_8,1,1.9533096120003393,None,76.40595048500018,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide328.jpeg,≑,≑,num_5,f,num_5,j,9,1.2811593723752543,1,r,2,0,2,0,0,1,1,0,0,8,8,15,519.5006118620004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.4916231950001,519.5006118620004,520.798808478,520.7688590100006,520.7688799980006,520.798808478,520.798808478,77.71430923400021,522.4517558480002,num_5,1,1.6417078279991983,None,79.3668140130003,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide321.jpeg,⊯,⋏,num_8,j,num_8,f,6,0.8618235599476217,1,r,2,0,2,0,0,1,1,0,0,9,9,8,522.4611192890006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.4524703249999,522.4611192890006,523.7264287990001,523.3161065530003,523.3161416310004,523.7264287990001,523.7264287990001,80.64202268600002,525.6342194440003,num_8,1,1.8981583949998821,None,82.54931451900029,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide317.jpeg,⊱,⋂,num_8,j,num_8,f,3,1.4828866373356875,1,r,2,0,2,0,0,1,1,0,0,10,10,4,525.6623531920004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.6349496430003,525.6623531920004,527.5191900039999,527.1321377970007,527.1321899670002,527.5191900039999,527.5191900039999,84.43469023699981,528.8621821310007,num_8,1,1.3375835270007883,None,85.77727158299967,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide314.jpeg,∄,∄,num_5,f,num_5,j,1,1.2448623534645844,1,r,2,0,2,0,0,1,1,0,0,11,11,1,528.8741999419999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.8629117990004,528.8741999419999,530.1521167139999,530.1141222350007,530.1141574530002,530.1521167139999,530.1521167139999,87.06789656799992,531.4768452600001,num_5,1,1.3123357449994728,None,88.39176501800011,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide315.jpeg,⊆,∞,num_8,j,num_8,f,2,1.3881056700766465,1,r,2,0,2,0,0,1,1,0,0,12,12,2,531.4859653980002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.4772839040006,531.4859653980002,532.904071856,532.8633446820004,532.8633816270003,532.904071856,532.904071856,89.81993105299989,535.0123412319999,num_8,1,2.096325597000032,None,91.92744204700011,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun3trials.xlsx,images/Slide313.jpeg,⨒,∿,num_5,j,num_8,f,1,1.1973773614952359,1,r,2,0,2,0,0,1,1,0,0,13,13,0,535.0250933300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0130763240004,535.0250933300003,536.6004334859999,536.210873297,536.2109238230005,536.6004334859999,536.6004334859999,93.5160394759996,538.259636879,num_8,1,1.6480294559996764,None,95.17482308400031,,,,,,,,,,,,,,,CBAS0006,001,2025-02-25_10h25.58.917,dsst,2024.1.4,2025-02-25 10h26.09.285944 -0500,
