BlockType,BlockType_v2,CondsFile,ImageFile,KeySymbol,TargetSymbol,CorrResp_numV1,CorrResp,CorrResp_numV2,CorrRespV2,NumberPosition,fixtime,SetNum,SetType,dsst_run.thisRepN,dsst_run.thisTrialN,dsst_run.thisN,dsst_run.thisIndex,dsst_block.thisRepN,dsst_block.thisTrialN,dsst_block.thisN,dsst_block.thisIndex,dsst_trial.thisRepN,dsst_trial.thisTrialN,dsst_trial.thisN,dsst_trial.thisIndex,thisRow.t,notes,welcome.started,WelcomeInst.started,Welcome_Resp.started,welcome.stopped,Welcome_Resp.keys,Welcome_Resp.rt,Welcome_Resp.duration,parId,Inst_1.started,text_inst_1.started,text_inst_1_resp.started,Inst_1.stopped,text_inst_1_resp.keys,text_inst_1_resp.rt,text_inst_1_resp.duration,Inst_2.started,text_inst_2.started,text_inst_2_resp.started,Inst_2.stopped,text_inst_2_resp.keys,text_inst_2_resp.rt,text_inst_2_resp.duration,Wait_trigger.started,text_wait.started,ready.started,Wait_trigger.stopped,ready.keys,ready.rt,ready.duration,Wait_2.started,text_wait_2.started,scanner_trigger.started,Wait_2.stopped,scanner_trigger.keys,scanner_trigger.rt,scanner_trigger.duration,Inst_block.started,Img_dsst_block.started,Img_dsst_block_resp.started,Inst_block.stopped,Img_dsst_block_resp.keys,Img_dsst_block_resp.rt,Img_dsst_block_resp.duration,block_start_time,fix.started,fixation.started,fixation.stopped,fix.stopped,Trial_dsst.started,img_dsst_trial.started,key_dsst_resp.started,stimulus_start_time,Trial_dsst.stopped,key_dsst_resp.keys,key_dsst_resp.corr,key_dsst_resp.rt,key_dsst_resp.duration,stimulus_end_time,block_end.started,block_end_time,block_end.stopped,end.started,End.started,end.stopped,participantId,session,date,expName,psychopyVersion,expStart,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun1trials.xlsx,images/Slide286.jpeg,☆,☆,num_8,f,num_5,j,4,1.1618379427978303,1,r,3,0,3,0,0,2,2,0,0,12,12,7,699.8350582809999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.8223879019997,699.8350582809999,701.0229946539994,700.9874391859994,700.9874744789995,701.0229946539994,701.0229946539994,630.3350056979998,702.4704083779998,num_8,1,1.4411822689999099,None,631.7808408370001,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun1trials.xlsx,images/Slide294.jpeg,⫔,⫔,num_8,f,num_5,j,9,1.3752653903815355,1,r,3,0,3,0,0,2,2,0,0,13,13,15,702.4819489279998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.4711749049993,702.4819489279998,703.8829151269993,703.850830628,703.8508668539998,703.8829151269993,703.8829151269993,633.194490287,705.3863029599997,num_8,1,1.4852446469994902,None,634.6965146100001,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun1trials.xlsx,images/Slide287.jpeg,⊐,⌠,num_5,j,num_8,f,6,1.6939989976665726,1,r,3,0,3,0,0,2,2,0,0,14,14,8,705.3982419849999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.3867076459992,705.3982419849999,707.1216884489995,707.0858259209999,707.0858632399995,707.1216884489995,707.1216884489995,636.4330894089999,708.5001785189997,num_5,1,1.3664120209996327,None,637.8106156700005,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun1trials.xlsx,images/Slide280.jpeg,⫪,⫪,num_8,f,num_5,j,1,1.2152819946529974,1,r,3,0,3,0,0,2,2,0,0,15,15,1,708.5097595299994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.5009416569992,708.5097595299994,709.7471029599992,709.7161908899998,709.7162466559994,709.7471029599992,709.7471029599992,639.0582353279997,710.884552259,num_8,1,1.125099124999906,None,640.1949775200001,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun1trials.xlsx,images/Slide285.jpeg,Ω,ℇ,num_5,j,num_8,f,4,1.1231575889274805,1,r,3,0,3,0,0,2,2,0,0,16,16,6,710.8968728299997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.8852785109993,710.8968728299997,712.0518780059992,712.0171611489995,712.017205651,712.0518780059992,712.0518780059992,641.3634640950004,713.3019069969996,num_5,1,1.2442632130005222,None,642.6124017430002,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun1trials.xlsx,images/Slide293.jpeg,⦢,⦶,num_5,j,num_8,f,9,0.992989949508859,1,r,3,0,3,0,0,2,2,0,0,17,17,14,713.3147747419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.30272418,713.3147747419998,714.3324586679992,714.2984036969992,714.2984466069993,714.3324586679992,714.3324586679992,643.6437397090003,715.4676956009998,num_5,1,1.123700885999824,None,644.7780799929997,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_condrt.jpeg,images/Inst_condrt_v2.jpeg,rtrun1trials.xlsx,,,,,,,,,,,,3,0,3,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.4682409909992,644.7782098520001,715.4692573489992,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide31.jpeg,϶,϶,num_8,1,num_5,2,4,1.6795463350974076,3,,3,0,3,0,0,3,3,2,0,0,0,2,719.9969660769993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.4696134509995,715.5004692209995,715.9677429639996,719.9690643589993,num_2,3.992423886999859,None,649.2795199350003,719.9876245289997,719.9969660769993,721.7013654399998,721.6653279229995,721.6653665539998,721.7013654399998,721.7013654399998,651.0129587890005,723.3824400309995,num_8,1,1.6748274289993788,None,652.693236303,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide40.jpeg,⫧,⫧,num_8,1,num_5,2,6,1.303181976445416,3,,3,0,3,0,0,3,3,2,0,1,1,11,723.3963434609996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.3835725029994,723.3963434609996,724.7339650929998,724.6986265879996,724.6986707579999,724.7339650929998,724.7339650929998,654.045413541,725.8626259739995,num_8,1,1.1222195190002822,None,655.1730817420002,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide35.jpeg,⋊,⨪,num_8,1,num_5,2,5,0.7218498266848039,3,,3,0,3,0,0,3,3,2,0,2,2,6,725.8749132399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.8634003859997,725.8749132399998,726.6328604139999,726.596904254,726.59694081,726.6328604139999,726.6328604139999,655.944342887,727.6303334229997,num_8,1,0.9913330589997713,None,656.9408034369999,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide37.jpeg,৴,〜,num_5,2,num_8,1,6,0.8914751896980226,3,,3,0,3,0,0,3,3,2,0,3,3,8,727.6421087959998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.631137155,727.6421087959998,728.5634645529999,728.528179547,728.5282158379996,728.5634645529999,728.5634645529999,657.8749180550003,729.7618097609993,num_5,1,1.1807794599999397,None,659.0720250089998,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide29.jpeg,⊂,⊂,num_8,1,num_5,2,4,1.6494517743944066,3,,3,0,3,0,0,3,3,2,0,4,4,0,729.7752582639996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.7622162199996,729.7752582639996,731.4494362119995,731.4131202159997,731.4131545319997,731.4494362119995,731.4494362119995,660.7615283109999,733.0442240499997,num_8,1,1.5827614800000447,None,662.354609123,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide33.jpeg,⋺,⟞,num_5,2,num_8,1,5,1.0372817613612262,3,,3,0,3,0,0,3,3,2,0,5,5,4,733.0538469289995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0449245229993,733.0538469289995,734.1106701519993,734.0762154369995,734.0762501639992,734.1106701519993,734.1106701519993,663.4222927110004,735.352355684,num_5,1,1.2334689879999132,None,664.662776397,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide38.jpeg,⋺,⟞,num_5,2,num_8,1,6,1.4873991843013923,3,,3,0,3,0,0,3,3,2,0,6,6,9,735.3633246899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.3531020439996,735.3633246899999,736.8747915499998,736.841876812,736.8419112329993,736.8747915499998,736.8747915499998,666.1863071970001,738.4462896759997,num_5,1,1.5653654899997491,None,667.7568040570004,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide30.jpeg,⋊,⨪,num_5,2,num_8,1,4,1.1480106635943503,3,,3,0,3,0,0,3,3,2,0,7,7,1,738.4593202309998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.4471339829997,738.4593202309998,739.6307893739995,739.5975227049994,739.5975512609994,739.6307893739995,739.6307893739995,668.9421637470004,740.7964012819994,num_5,1,1.1535496200003763,None,670.1068226930001,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide36.jpeg,϶,϶,num_8,1,num_5,2,5,0.9663824923701582,3,,3,0,3,0,0,3,3,2,0,8,8,7,740.8072084749992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.7971266369996,740.8072084749992,741.7941636789992,741.76375474,741.7637791909992,741.7941636789992,741.7941636789992,671.1053012060001,742.9411920549992,num_8,1,1.1339867319993573,None,672.2515917310002,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide34.jpeg,⊂,⊂,num_5,2,num_8,1,5,1.2572995822999768,3,,3,0,3,0,0,3,3,2,0,9,9,5,742.9503193529999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.9418993679992,742.9503193529999,744.2291642989994,744.197231143,744.1972601479993,744.2291642989994,744.2291642989994,673.5405848629998,745.4842092969993,num_5,1,1.2429658800001562,None,674.7946548230002,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide39.jpeg,⪧,⇀,num_8,1,num_5,2,6,0.7747461405170645,3,,3,0,3,0,0,3,3,2,0,10,10,10,745.4950466519995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.484951509,745.4950466519995,746.2892711659997,746.2562048229993,746.2562411359995,746.2892711659997,746.2892711659997,675.6006642580005,747.6062215769998,num_8,1,1.302876619000017,None,676.9165923569999,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,images/Slide32.jpeg,৴,〜,num_5,2,num_8,1,4,1.2797644478420258,3,,3,0,3,0,0,3,3,2,0,11,11,3,747.6148602859994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.6068812149997,747.6148602859994,748.9125280559992,748.8875656459995,748.8875827309994,748.9125280559992,748.9125280559992,678.2237614820006,750.3322078449992,num_5,1,1.4156379910000396,None,679.64274922,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
images/Inst_cond3.jpeg,images/Inst_cond3_v2.jpeg,set3run1trials.xlsx,,,,,,,,,,,,3,0,3,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.3329234439998,679.6428918669999,750.3342009499993,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.3343534339992,750.3462257289993,754.336994495,CBAS0005,001,2025-02-13_10h51.49.847,dsst,2024.1.4,2025-02-13 10h52.15.902817 -0500,
